unique_identifier,l0,l1,l2,l3,l4,level,segment,fte,contractor,fte_cost_avg,lcm,aut_min_Y1,aut_min_Y2,aut_min_Y3,aut_mid_Y1,aut_mid_Y2,aut_mid_Y3,aut_max_Y1,aut_max_Y2,aut_max_Y3,aut_min_Y1_q,aut_min_Y2_q,aut_min_Y3_q,aut_mid_Y1_q,aut_mid_Y2_q,aut_mid_Y3_q,aut_max_Y1_q,aut_max_Y2_q,aut_max_Y3_q,pro_min_Y0,pro_min_Y1,pro_min_Y2,pro_min_Y3,pro_mid_Y0,pro_mid_Y1,pro_mid_Y2,pro_mid_Y3,pro_max_Y0,pro_max_Y1,pro_max_Y2,pro_max_Y3,baseline_bottom,baseline_top,baselinepos_min,baselinepos_mid,baselinepos_max,dd_min_Y0,dd_min_Y1,dd_min_Y2,dd_min_Y3,dd_mid_Y0,dd_mid_Y1,dd_mid_Y2,dd_mid_Y3,dd_max_Y0,dd_max_Y1,dd_max_Y2,dd_max_Y3,out_considered_min,out_considered_mid,out_considered_max,out_yesno,out_year_min,out_year_mid,out_year_max,out_quarter_min,out_quarter_mid,out_quarter_max,hire_min_Y1,hire_mid_Y1,hire_max_Y1,hire_min_Y2,hire_mid_Y2,hire_max_Y2,hire_min_Y3,hire_mid_Y3,hire_max_Y3,exit_min_Y1,exit_mid_Y1,exit_max_Y1,exit_min_Y2,exit_mid_Y2,exit_max_Y2,exit_min_Y3,exit_mid_Y3,exit_max_Y3,tenure_0-4,tenure_5-9,tenure_10-14,tenure_15-19,tenure_20-24,tenure_25+,age_20-24,age_25-29,age_30-34,age_35-39,age_40-44,age_45-49,age_50-54,age_55-59,age_60+,degree_yes,degree_no,,driver_group,driver,year,min,mid,max
1478,Technology and Operations,Applications,VP Office,PMO,Project Planning and Communication Pool,4,Specialist,2,0,34214.6393,0.178,1,0.99,0.99,0.98,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,headcount,,,,,
1512,Technology and Operations,Applications,VP Office,PMO,Project Risk Management Pool,4,Specialist,1,0,34214.6393,0.196,1,0.99,0.99,0.98,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,conrev,,,,,
493,Technology and Operations,Corporate Analytics and Data,,,,1,Management,3,0,20639.83,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,3,0,,whorev,,,,,
494,Technology and Operations,Corporate Analytics and Data,None,None,Planning & Quality Support Team,4,Support,2,0,23672.245,0.17,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2,3,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,,conrev,,,,,
495,Technology and Operations,Corporate Analytics and Data,None,Analytics Demand Management,,3,Management,1,0,54781.38,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,headcount,,,,,
496,Technology and Operations,Corporate Analytics and Data,None,Analytics Demand Management,Business Metadata,4,Critical,4,0,25805.23,0.19,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,5,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,3,0,,conrev,,,,,
497,Technology and Operations,Corporate Analytics and Data,None,Analytics Demand Management,Business Units Demand,4,Critical,4,0,27730.2875,0.186,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,5,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,4,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4,0,,headcount,,,,,
498,Technology and Operations,Corporate Analytics and Data,None,Analytics Demand Management,Functional Units Demand,4,Critical,3,1,18902.91333,0.184,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,5,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,,entrev,,,,,
1569,Technology and Operations,Corporate Analytics and Data,Advanced Analytics,,,2,Management,1,0,28864.41114,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,headcount,,,,,
499,Technology and Operations,Corporate Analytics and Data,Advanced Analytics,Analytics Innovation,,3,Critical,5,0,28864.41114,0.192,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,7,11,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,3,1,0,0,1,0,0,2,0,1,1,1,0,0,0,5,0,,stcsub,,,,,
500,Technology and Operations,Corporate Analytics and Data,Advanced Analytics,Analytics Insight,,3,Critical,5,0,28864.41114,0.214,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,7,11,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,5,0,0,0,0,0,1,1,1,2,0,0,0,0,0,5,0,,entrev,,,,,
501,Technology and Operations,Corporate Analytics and Data,Corporate Analytics Governance,,,2,Management,2,0,15385.6,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2,2,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,,entrev,,,,,
502,Technology and Operations,Corporate Analytics and Data,Corporate Analytics Governance,Analytics Policies & Procedures,,3,Specialist,4,0,24034.4525,0.67,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,4,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,4,0,0,0,0,0,2,0,1,0,0,0,1,0,0,4,0,,entrev,,,,,
503,Technology and Operations,Corporate Analytics and Data,Corporate Analytics Governance,Data Stewardship and Quality,,3,Management,1,0,44528.73,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,whorev,,,,,
504,Technology and Operations,Corporate Analytics and Data,Corporate Analytics Governance,Data Stewardship and Quality,Data Quality,4,Critical,6,0,26607.98,0.68,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,6,6,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,5,0,0,0,1,0,0,2,2,1,0,1,0,0,0,6,0,,conrev,,,,,
505,Technology and Operations,Corporate Analytics and Data,Corporate Analytics Governance,Data Stewardship and Quality,Data Stewardship Program,4,Critical,5,0,23368.1525,0.69,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,6,6,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,4,0,0,1,0,0,1,2,1,0,1,0,0,0,0,5,0,,conrev,,,,,
1573,Technology and Operations,Enterprise Architecture,,,,1,Management,1,0,,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,headcount,,,,,
1570,Technology and Operations,Enterprise Architecture,Assets & Governance,,,2,Management,1,0,,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,entrev,,,,,
506,Technology and Operations,Enterprise Architecture,Assets & Governance,Asset Management & Monitoring Solutions,Asset & License Management,4,Support,2,0,,0.2,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,,headcount,,,,,
507,Technology and Operations,Enterprise Architecture,Assets & Governance,Asset Management & Monitoring Solutions,Infrastructure Perform. & Capacity Mgmt.,4,Critical,2,0,,0.15,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,,entrev,,,,,
508,Technology and Operations,Enterprise Architecture,Assets & Governance,Asset Management & Monitoring Solutions,IT Monitoring & Management Solutions,4,Support,4,0,,0.4,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,4,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,0,,whorev,,,,,
509,Technology and Operations,Enterprise Architecture,Assets & Governance,Compliance & Reporting,,3,Specialist,1,0,,0.27,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,4,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,entrev,,,,,
1571,Technology and Operations,Enterprise Architecture,Strategic & Financial Planning,,,2,Management,1,0,,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,conrev,,,,,
510,Technology and Operations,Enterprise Architecture,Strategic & Financial Planning,Financial Planning & Control,Financial Planning & Budgeting,4,Support,5,0,,0.17,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,6,7,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,3,0,,conrev,,,,,
511,Technology and Operations,Enterprise Architecture,Strategic & Financial Planning,Financial Planning & Control,Strategic Planning & Performance Management,4,Support,6,0,,0.18,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,6,7,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,0,3,2,0,0,0,0,0,2,4,0,0,0,6,0,,entrev,,,,,
512,Technology and Operations,Enterprise Architecture,Strategic & Financial Planning,Financial Planning & Control,Vendor & Projects Management,4,Support,1,0,,0.15,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,,whorev,,,,,
513,Technology and Operations,Enterprise Architecture,Strategic & Financial Planning,Strategic Planning,Core Network Strategic Planning,4,Critical,2,0,,0.11,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,,headcount,,,,,
514,Technology and Operations,Enterprise Architecture,Strategic & Financial Planning,Strategic Planning,Fixed & Transport Strategic Planning,4,Critical,1,0,,0.67,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,stcsub,,,,,
515,Technology and Operations,Enterprise Architecture,Strategic & Financial Planning,Strategic Planning,Technology Roadmap & Network Architecture,4,Critical,2,0,,0.126,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,,stcsub,,,,,
516,Technology and Operations,Enterprise Architecture,Strategic & Financial Planning,Strategic Planning,Wireless Access Strategic Planning,4,Critical,1,0,,0.17,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,whorev,,,,,
517,Technology and Operations,Enterprise Architecture,Technology Architecture,Application Architecture,,3,Critical,3,0,,0.18,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2,3,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,,conrev,,,,,
1491,Technology and Operations,Enterprise Architecture,Technology Architecture,Application Architecture,Application Architecture Pool,4,Critical,1,0,,0.23,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,stcsub,,,,,
1416,Technology and Operations,Enterprise Architecture,Technology Architecture,Cloud & Digital Platforms Architecture,,3,Critical,3,0,,0.19,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2,3,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,conrev,,,,,
1419,Technology and Operations,Enterprise Architecture,Technology Architecture,Cloud & Digital Platforms Architecture,Datacenters and Disaster Recovery,4,Critical,3,0,,0.27,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,5,6,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,conrev,,,,,
1418,Technology and Operations,Enterprise Architecture,Technology Architecture,Cloud & Digital Platforms Architecture,Network Architecture,4,Critical,1,0,,0.372,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,whorev,,,,,
1417,Technology and Operations,Enterprise Architecture,Technology Architecture,Cloud & Digital Platforms Architecture,Storage Architecture,4,Critical,1,0,,0.712,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,whorev,,,,,
1480,Technology and Operations,Enterprise Architecture,Technology Architecture,Cloud & Digital Platforms Architecture,Technology Architecture Pool,4,Critical,2,0,,0.128,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,5,6,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,stcsub,,,,,
519,Technology and Operations,Enterprise Architecture,Technology Architecture,Data Architecture,,3,Critical,1,0,,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,,headcount,,,,,
521,Technology and Operations,Enterprise Architecture,Technology Architecture,Knowledge Management,,3,Critical,4,2,,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,4,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,1,2,0,1,0,0,0,1,1,1,1,0,0,3,3,,headcount,,,,,
